language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
ru,v1,1,25,28,же,же,же,unknown,же,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,26,29,мы,мы,мы,unknown,мы,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,27,30,до,до,до,unknown,до,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,28,31,ты,ты,ты,unknown,ты,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,29,32,только,только,только,unknown,только,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,30,33,был,был,был,unknown,был,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,31,34,если,если,если,unknown,если,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,32,35,когда,когда,когда,unknown,когда,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,33,36,было,было,было,unknown,было,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,34,37,мне,мне,мне,unknown,мне,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,35,39,меня,меня,меня,unknown,меня,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,36,40,уже,уже,уже,unknown,уже,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,37,41,еще,еще,еще,unknown,еще,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,38,42,бы,бы,бы,unknown,бы,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,39,43,или,или,или,unknown,или,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,40,44,их,их,их,unknown,их,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,41,45,они,они,они,unknown,они,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,42,46,при,при,при,unknown,при,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,43,47,будет,будет,будет,unknown,будет,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,44,49,время,время,время,unknown,время,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,45,50,кто,кто,кто,unknown,кто,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,46,51,года,года,года,unknown,года,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,47,52,чтобы,чтобы,чтобы,unknown,чтобы,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,48,53,есть,есть,есть,unknown,есть,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,49,54,она,она,она,unknown,она,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,50,55,во,во,во,unknown,во,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,51,56,вы,вы,вы,unknown,вы,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,52,57,может,может,может,unknown,может,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,53,58,после,после,после,unknown,после,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,54,59,нет,нет,нет,unknown,нет,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,55,60,очень,очень,очень,unknown,очень,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,56,61,были,были,были,unknown,были,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,57,62,со,со,со,unknown,со,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,58,63,была,была,была,unknown,была,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,59,64,также,также,также,unknown,также,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,60,66,вот,вот,вот,unknown,вот,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,61,67,ее,ее,ее,unknown,ее,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,62,68,чем,чем,чем,unknown,чем,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,63,69,быть,быть,быть,unknown,быть,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,64,70,где,где,где,unknown,где,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,65,71,под,под,под,unknown,под,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,66,72,этом,этом,этом,unknown,этом,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,67,73,вас,вас,вас,unknown,вас,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,68,74,россии,россии,россии,unknown,россии,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,69,75,да,да,да,unknown,да,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,70,76,даже,даже,даже,unknown,даже,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,71,77,можно,можно,можно,unknown,можно,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,72,78,того,того,того,unknown,того,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,73,79,просто,просто,просто,unknown,просто,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,74,80,этого,этого,этого,unknown,этого,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,75,81,больше,больше,больше,unknown,больше,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,76,82,сейчас,сейчас,сейчас,unknown,сейчас,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,77,83,том,том,том,unknown,том,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,78,84,более,более,более,unknown,более,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,79,85,г,г,г,unknown,г,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,80,86,ну,ну,ну,unknown,ну,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,81,88,без,без,без,unknown,без,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,82,89,году,году,году,unknown,году,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,83,90,лет,лет,лет,unknown,лет,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,84,91,нас,нас,нас,unknown,нас,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,85,92,ни,ни,ни,unknown,ни,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,86,93,об,об,об,unknown,об,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,87,94,там,там,там,unknown,там,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,88,95,человек,человек,человек,unknown,человек,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,89,96,которые,которые,которые,unknown,которые,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,90,97,себя,себя,себя,unknown,себя,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,91,98,этот,этот,этот,unknown,этот,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,92,99,который,который,который,unknown,который,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,93,100,ли,ли,ли,unknown,ли,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,94,101,м,м,м,unknown,м,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,95,102,раз,раз,раз,unknown,раз,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,96,104,всех,всех,всех,unknown,всех,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,97,105,один,один,один,unknown,один,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,98,106,тебя,тебя,тебя,unknown,тебя,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,99,107,теперь,теперь,теперь,unknown,теперь,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,100,108,всего,всего,всего,unknown,всего,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,101,109,сегодня,сегодня,сегодня,unknown,сегодня,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,102,110,надо,надо,надо,unknown,надо,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,103,111,через,через,через,unknown,через,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,104,112,ему,ему,ему,unknown,ему,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,105,113,них,них,них,unknown,них,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,106,114,сша,сша,сша,unknown,сша,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,107,115,тоже,тоже,тоже,unknown,тоже,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,108,116,области,области,области,unknown,области,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,109,117,почему,почему,почему,unknown,почему,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,110,118,день,день,день,unknown,день,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,111,119,пока,пока,пока,unknown,пока,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,112,120,тем,тем,тем,unknown,тем,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,113,121,эти,эти,эти,unknown,эти,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,114,122,жизни,жизни,жизни,unknown,жизни,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,115,123,им,им,им,unknown,им,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,116,124,всегда,всегда,всегда,unknown,всегда,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,117,125,между,между,между,unknown,между,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,118,126,этой,этой,этой,unknown,этой,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,119,128,здесь,здесь,здесь,unknown,здесь,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,120,129,потому,потому,потому,unknown,потому,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,121,131,нужно,нужно,нужно,unknown,нужно,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,122,132,себе,себе,себе,unknown,себе,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,123,133,такой,такой,такой,unknown,такой,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,124,134,тебе,тебе,тебе,unknown,тебе,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,125,135,год,год,год,unknown,год,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,126,136,два,два,два,unknown,два,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,127,137,людей,людей,людей,unknown,людей,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,128,138,него,него,него,unknown,него,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,129,139,однако,однако,однако,unknown,однако,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,130,140,п,п,п,unknown,п,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,131,142,люди,люди,люди,unknown,люди,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,132,143,много,много,много,unknown,много,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,133,144,ничего,ничего,ничего,unknown,ничего,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,134,145,тут,тут,тут,unknown,тут,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,135,146,свою,свою,свою,unknown,свою,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,136,147,всё,всё,всё,unknown,всё,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,137,148,её,её,её,unknown,её,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,138,149,жизнь,жизнь,жизнь,unknown,жизнь,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,139,150,нам,нам,нам,unknown,нам,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,140,151,несколько,несколько,несколько,unknown,несколько,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,141,152,своей,своей,своей,unknown,своей,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,142,153,сказал,сказал,сказал,unknown,сказал,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,143,154,тогда,тогда,тогда,unknown,тогда,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,144,155,хочу,хочу,хочу,unknown,хочу,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,145,157,вам,вам,вам,unknown,вам,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,146,158,мой,мой,мой,unknown,мой,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,147,159,ещё,ещё,ещё,unknown,ещё,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,148,160,место,место,место,unknown,место,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,149,161,потом,потом,потом,unknown,потом,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,150,162,против,против,против,unknown,против,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,151,163,хорошо,хорошо,хорошо,unknown,хорошо,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,152,164,которых,которых,которых,unknown,которых,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,153,165,является,является,является,unknown,является,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,154,167,вместе,вместе,вместе,unknown,вместе,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,155,168,времени,времени,времени,unknown,времени,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,156,169,лишь,лишь,лишь,unknown,лишь,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,157,170,свои,свои,свои,unknown,свои,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,158,171,человека,человека,человека,unknown,человека,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,159,172,дело,дело,дело,unknown,дело,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,160,173,лучше,лучше,лучше,unknown,лучше,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,161,174,над,над,над,unknown,над,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,162,175,какой,какой,какой,unknown,какой,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,163,176,работы,работы,работы,unknown,работы,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,164,177,тот,тот,тот,unknown,тот,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,165,178,именно,именно,именно,unknown,именно,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,166,179,перед,перед,перед,unknown,перед,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,167,180,поэтому,поэтому,поэтому,unknown,поэтому,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,168,181,сделать,сделать,сделать,unknown,сделать,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,169,182,три,три,три,unknown,три,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,170,183,всем,всем,всем,unknown,всем,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,171,184,конечно,конечно,конечно,unknown,конечно,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,172,185,которая,которая,которая,unknown,которая,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,173,186,мира,мира,мира,unknown,мира,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,174,187,стал,стал,стал,unknown,стал,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,175,188,которой,которой,которой,unknown,которой,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,176,189,н,н,н,unknown,н,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,177,190,первый,первый,первый,unknown,первый,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,178,191,такое,такое,такое,unknown,такое,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,179,194,хотя,хотя,хотя,unknown,хотя,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,180,195,чего,чего,чего,unknown,чего,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,181,196,ведь,ведь,ведь,unknown,ведь,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,182,197,вообще,вообще,вообще,unknown,вообще,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,183,198,будут,будут,будут,unknown,будут,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,184,199,должны,должны,должны,unknown,должны,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,185,200,дома,дома,дома,unknown,дома,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,186,201,спасибо,спасибо,спасибо,unknown,спасибо,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,187,202,эта,эта,эта,unknown,эта,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,188,203,могут,могут,могут,unknown,могут,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,189,204,никогда,никогда,никогда,unknown,никогда,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,190,205,сам,сам,сам,unknown,сам,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,191,206,своих,своих,своих,unknown,своих,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,192,207,украины,украины,украины,unknown,украины,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,193,208,тех,тех,тех,unknown,тех,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,194,209,вопрос,вопрос,вопрос,unknown,вопрос,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,195,210,деньги,деньги,деньги,unknown,деньги,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,196,211,других,других,других,unknown,других,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,197,212,новый,новый,новый,unknown,новый,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,198,213,около,около,около,unknown,около,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,199,214,почти,почти,почти,unknown,почти,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,200,215,эту,эту,эту,unknown,эту,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,201,216,могу,могу,могу,unknown,могу,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,202,217,своего,своего,своего,unknown,своего,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,203,218,свой,свой,свой,unknown,свой,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,204,219,знаю,знаю,знаю,unknown,знаю,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,205,220,которого,которого,которого,unknown,которого,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,206,221,часть,часть,часть,unknown,часть,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,207,222,двух,двух,двух,unknown,двух,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,208,223,делать,делать,делать,unknown,делать,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,209,224,должен,должен,должен,unknown,должен,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,210,225,кроме,кроме,кроме,unknown,кроме,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,211,226,связи,связи,связи,unknown,связи,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,212,227,города,города,города,unknown,города,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,213,228,каждый,каждый,каждый,unknown,каждый,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,214,229,нибудь,нибудь,нибудь,unknown,нибудь,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,215,230,случае,случае,случае,unknown,случае,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,216,231,среди,среди,среди,unknown,среди,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,217,232,ссср,ссср,ссср,unknown,ссср,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,218,233,такие,такие,такие,unknown,такие,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,219,234,этих,этих,этих,unknown,этих,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,220,235,говорит,говорит,говорит,unknown,говорит,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,221,236,е,е,е,unknown,е,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
ru,v1,1,222,237,одной,одной,одной,unknown,одной,wordfreq:ru,wordfreq_seeded;deterministically_filtered;needs_human_review
